team_size,team_A_avg_mmr,team_B_avg_mmr,team_A_civs,team_B_civs,map_name,team_A_won,civ_A_vs_B_winrate,civ_A_vs_B_certainty,mmr_gap
1,2126.0,2215.0,japanese,order_of_the_dragon,Cliffside,0,44.05169137210186,0.2750816104461371,-89.0
1,2135.0,2206.0,delhi_sultanate,order_of_the_dragon,Gorge,0,41.97292069632495,0.10130576713819368,-71.0
1,2120.0,2221.0,delhi_sultanate,house_of_lancaster,Dry Arabia,1,48.15486993345433,0.16866158868335146,-101.0
1,2012.0,2216.0,byzantines,jeanne_darc,Carmel,0,44.70842332613391,0.03917301414581066,-204.0
1,2020.0,2210.0,malians,jeanne_darc,Gorge,0,47.76632302405498,0.020457018498367792,-190.0
1,1917.0,2207.0,house_of_lancaster,jeanne_darc,Gorge,0,53.25396825396825,0.12589771490750817,-290.0
1,1923.0,2204.0,japanese,jeanne_darc,Dry Arabia,0,50.35714285714285,0.08019586507072905,-281.0
1,2216.0,2200.0,mongols,zhu_xis_legacy,Cliffside,0,51.30237825594564,0.08487486398258977,16.0
1,1725.0,2215.0,knights_templar,mongols,Carmel,0,51.84653262207632,0.5191512513601741,-490.0
1,1753.0,2214.0,english,mongols,Dry Arabia,0,47.37347853939782,0.3285092491838955,-461.0
1,2224.0,2269.0,house_of_lancaster,malians,Gorge,0,52.74809160305343,0.13133841131664853,-45.0
1,1850.0,2215.0,mongols,mongols,Relic River,0,50.0,0.07769314472252448,-365.0
1,1839.0,2213.0,delhi_sultanate,byzantines,Gorge,0,53.55029585798817,0.06235038084874864,-374.0
1,2074.0,2206.0,delhi_sultanate,mongols,Relic River,0,44.70046082949309,0.08324265505984767,-132.0
1,2084.0,2198.0,delhi_sultanate,house_of_lancaster,Gorge,0,48.15486993345433,0.16866158868335146,-114.0
1,1864.0,2195.0,mongols,byzantines,Relic River,0,55.36205316223648,0.1075081610446137,-331.0
1,2088.0,2187.0,delhi_sultanate,japanese,Lipany,0,45.39767649687221,0.11055495103373232,-99.0
1,2184.0,1863.0,mongols,mongols,Carmel,1,50.0,0.07769314472252448,321.0
1,2046.0,2237.0,japanese,knights_templar,Carmel,1,49.71558589306029,0.6583242655059848,-191.0
1,2054.0,2231.0,mongols,jeanne_darc,Gorge,0,56.4,0.07040261153427639,-177.0
1,2030.0,2249.0,mongols,mongols,Carmel,1,50.0,0.07769314472252448,-219.0
1,2001.0,2245.0,chinese,house_of_lancaster,Cliffside,0,42.42738589211618,0.1985854189336235,-244.0
1,2243.0,1833.0,ottomans,mongols,Gorge,1,47.23926380368098,0.09521218715995647,410.0
1,2241.0,1855.0,japanese,byzantines,Gorge,1,56.32911392405063,0.14352557127312296,386.0
1,2073.0,2258.0,house_of_lancaster,house_of_lancaster,Cliffside,1,50.0,0.2869423286180631,-185.0
1,2050.0,2253.0,ayyubids,house_of_lancaster,Cliffside,0,44.68085106382978,0.10642002176278563,-203.0
1,2265.0,2265.0,jeanne_darc,japanese,Relic River,0,49.64285714285715,0.08019586507072905,0.0
1,2277.0,2253.0,mongols,mongols,Relic River,0,50.0,0.07769314472252448,24.0
1,2057.0,2272.0,knights_templar,jeanne_darc,Relic River,0,47.59233286582515,0.22154515778019587,-215.0
1,2267.0,2064.0,chinese,house_of_lancaster,Dry Arabia,1,42.42738589211618,0.1985854189336235,203.0
1,1891.0,2265.0,knights_templar,japanese,Carmel,0,50.28441410693971,0.6583242655059848,-374.0
1,1944.0,2262.0,byzantines,order_of_the_dragon,Carmel,0,41.29119031607263,0.15059847660500544,-318.0
1,2275.0,2237.0,malians,mongols,Carmel,0,54.19630156472262,0.06528835690968444,38.0
1,2294.0,2047.0,chinese,house_of_lancaster,Gorge,0,42.42738589211618,0.1985854189336235,247.0
1,2069.0,2313.0,knights_templar,japanese,Cliffside,1,50.28441410693971,0.6583242655059848,-244.0
1,2075.0,2309.0,house_of_lancaster,mongols,Enlightened Horizon,0,59.3597773138483,0.3015233949945593,-234.0
1,2306.0,1976.0,mongols,japanese,Dry Arabia,1,51.20967741935484,0.20467899891186073,330.0
1,1877.0,2305.0,japanese,mongols,Relic River,0,48.79032258064516,0.20467899891186073,-428.0
1,2303.0,1913.0,malians,knights_templar,Cliffside,1,45.82593250444049,0.2338411316648531,390.0
1,1930.0,2301.0,knights_templar,malians,Cliffside,0,54.12966252220249,0.2338411316648531,-371.0
1,2299.0,1932.0,malians,knights_templar,High View,1,45.82593250444049,0.2338411316648531,367.0
1,2006.0,2296.0,knights_templar,mongols,Enlightened Horizon,0,51.84653262207632,0.5191512513601741,-290.0
1,2296.0,1665.0,french,knights_templar,Dry Arabia,1,48.59163987138264,0.8348204570184984,631.0
1,2296.0,1659.0,knights_templar,knights_templar,High View,1,50.0,0.8747551686615886,637.0
1,2035.0,2292.0,rus,rus,Dry Arabia,0,50.0,0.048313384113166484,-257.0
1,2198.0,2283.0,french,japanese,Lipany,0,49.7765006385696,0.3295973884657236,-85.0
1,2207.0,2274.0,french,chinese,Gorge,0,53.09782608695652,0.18900979325353645,-67.0
1,2217.0,2264.0,french,mongols,Cliffside,0,44.51840250587314,0.2667029379760609,-47.0
1,2228.0,2253.0,order_of_the_dragon,malians,Dry Arabia,0,54.3558282208589,0.07747551686615888,-25.0
1,1982.0,2252.0,mongols,japanese,Gorge,0,51.20967741935484,0.20467899891186073,-270.0
1,2186.0,2242.0,mongols,japanese,Dry Arabia,0,51.20967741935484,0.20467899891186073,-56.0
1,2232.0,2196.0,byzantines,ayyubids,Dry Arabia,1,47.88135593220339,0.04015233949945593,36.0
1,2221.0,2207.0,malians,zhu_xis_legacy,Cliffside,1,53.61596009975062,0.03242655059847661,14.0
1,2234.0,2194.0,mongols,order_of_the_dragon,Cliffside,0,47.95294117647059,0.22002176278563657,40.0
1,2233.0,1775.0,delhi_sultanate,mongols,Dry Arabia,1,44.70046082949309,0.08324265505984767,458.0
1,2221.0,2232.0,japanese,delhi_sultanate,Lipany,1,54.60232350312779,0.11055495103373232,-11.0
1,2184.0,2234.0,mongols,japanese,Gorge,1,51.20967741935484,0.20467899891186073,-50.0
1,2194.0,2224.0,jeanne_darc,chinese,Prairie,0,58.7719298245614,0.038411316648531015,-30.0
1,2205.0,2213.0,chinese,mongols,Cliffside,0,46.9763365468887,0.11294885745375408,-8.0
1,1850.0,2215.0,mongols,mongols,Relic River,0,50.0,0.07769314472252448,-365.0
1,1839.0,2213.0,delhi_sultanate,byzantines,Gorge,0,53.55029585798817,0.06235038084874864,-374.0
1,2074.0,2206.0,delhi_sultanate,mongols,Relic River,0,44.70046082949309,0.08324265505984767,-132.0
1,2084.0,2198.0,delhi_sultanate,house_of_lancaster,Gorge,0,48.15486993345433,0.16866158868335146,-114.0
1,1864.0,2195.0,mongols,byzantines,Relic River,0,55.36205316223648,0.1075081610446137,-331.0
1,2088.0,2187.0,delhi_sultanate,japanese,Lipany,0,45.39767649687221,0.11055495103373232,-99.0
1,2184.0,1863.0,mongols,mongols,Carmel,1,50.0,0.07769314472252448,321.0
1,2046.0,2237.0,japanese,knights_templar,Carmel,1,49.71558589306029,0.6583242655059848,-191.0
1,2054.0,2231.0,mongols,jeanne_darc,Gorge,0,56.4,0.07040261153427639,-177.0
1,2030.0,2249.0,mongols,mongols,Carmel,1,50.0,0.07769314472252448,-219.0
1,2001.0,2245.0,chinese,house_of_lancaster,Cliffside,0,42.42738589211618,0.1985854189336235,-244.0
1,2243.0,1833.0,ottomans,mongols,Gorge,1,47.23926380368098,0.09521218715995647,410.0
1,2241.0,1855.0,japanese,byzantines,Gorge,1,56.32911392405063,0.14352557127312296,386.0
1,2073.0,2258.0,house_of_lancaster,house_of_lancaster,Cliffside,1,50.0,0.2869423286180631,-185.0
1,2050.0,2253.0,ayyubids,house_of_lancaster,Cliffside,0,44.68085106382978,0.10642002176278563,-203.0
1,2265.0,2265.0,jeanne_darc,japanese,Relic River,0,49.64285714285715,0.08019586507072905,0.0
1,2277.0,2253.0,mongols,mongols,Relic River,0,50.0,0.07769314472252448,24.0
1,2057.0,2272.0,knights_templar,jeanne_darc,Relic River,0,47.59233286582515,0.22154515778019587,-215.0
1,2267.0,2064.0,chinese,house_of_lancaster,Dry Arabia,1,42.42738589211618,0.1985854189336235,203.0
1,1891.0,2265.0,knights_templar,japanese,Carmel,0,50.28441410693971,0.6583242655059848,-374.0
1,1944.0,2262.0,byzantines,order_of_the_dragon,Carmel,0,41.29119031607263,0.15059847660500544,-318.0
1,2275.0,2237.0,malians,mongols,Carmel,0,54.19630156472262,0.06528835690968444,38.0
1,2294.0,2047.0,chinese,house_of_lancaster,Gorge,0,42.42738589211618,0.1985854189336235,247.0
1,2069.0,2313.0,knights_templar,japanese,Cliffside,1,50.28441410693971,0.6583242655059848,-244.0
1,2075.0,2309.0,house_of_lancaster,mongols,Enlightened Horizon,0,59.3597773138483,0.3015233949945593,-234.0
1,2306.0,1976.0,mongols,japanese,Dry Arabia,1,51.20967741935484,0.20467899891186073,330.0
1,1877.0,2305.0,japanese,mongols,Relic River,0,48.79032258064516,0.20467899891186073,-428.0
1,2303.0,1913.0,malians,knights_templar,Cliffside,1,45.82593250444049,0.2338411316648531,390.0
1,1930.0,2301.0,knights_templar,malians,Cliffside,0,54.12966252220249,0.2338411316648531,-371.0
1,2299.0,1932.0,malians,knights_templar,High View,1,45.82593250444049,0.2338411316648531,367.0
1,2006.0,2296.0,knights_templar,mongols,Enlightened Horizon,0,51.84653262207632,0.5191512513601741,-290.0
1,2296.0,1665.0,french,knights_templar,Dry Arabia,1,48.59163987138264,0.8348204570184984,631.0
1,2296.0,1659.0,knights_templar,knights_templar,High View,1,50.0,0.8747551686615886,637.0
1,2035.0,2292.0,rus,rus,Dry Arabia,0,50.0,0.048313384113166484,-257.0
1,2198.0,2283.0,french,japanese,Lipany,0,49.7765006385696,0.3295973884657236,-85.0
1,2207.0,2274.0,french,chinese,Gorge,0,53.09782608695652,0.18900979325353645,-67.0
1,2217.0,2264.0,french,mongols,Cliffside,0,44.51840250587314,0.2667029379760609,-47.0
1,2228.0,2253.0,order_of_the_dragon,malians,Dry Arabia,0,54.3558282208589,0.07747551686615888,-25.0
1,1982.0,2252.0,mongols,japanese,Gorge,0,51.20967741935484,0.20467899891186073,-270.0
1,2186.0,2242.0,mongols,japanese,Dry Arabia,0,51.20967741935484,0.20467899891186073,-56.0
1,2232.0,2196.0,byzantines,ayyubids,Dry Arabia,1,47.88135593220339,0.04015233949945593,36.0
1,2221.0,2207.0,malians,zhu_xis_legacy,Cliffside,1,53.61596009975062,0.03242655059847661,14.0
1,2234.0,2194.0,mongols,order_of_the_dragon,Cliffside,0,47.95294117647059,0.22002176278563657,40.0
1,2233.0,1775.0,delhi_sultanate,mongols,Dry Arabia,1,44.70046082949309,0.08324265505984767,458.0
1,2221.0,2232.0,japanese,delhi_sultanate,Lipany,1,54.60232350312779,0.11055495103373232,-11.0
1,2184.0,2234.0,mongols,japanese,Gorge,1,51.20967741935484,0.20467899891186073,-50.0
1,2194.0,2224.0,jeanne_darc,chinese,Prairie,0,58.7719298245614,0.038411316648531015,-30.0
1,2205.0,2213.0,chinese,mongols,Cliffside,0,46.9763365468887,0.11294885745375408,-8.0
1,2125.0,1635.0,abbasid_dynasty,knights_templar,Carmel,1,43.43996291145109,0.2235038084874864,490.0
1,1925.0,2120.0,french,knights_templar,Four Lakes,0,48.59163987138264,0.8348204570184984,-195.0
1,2041.0,2111.0,delhi_sultanate,byzantines,Dry Arabia,0,53.55029585798817,0.06235038084874864,-70.0
1,2054.0,2101.0,delhi_sultanate,malians,High View,0,55.15463917525773,0.031011969532100107,-47.0
1,2085.0,2103.0,ayyubids,delhi_sultanate,Dry Arabia,1,43.25842696629213,0.027529923830250273,-18.0
1,2067.0,2116.0,japanese,delhi_sultanate,Gorge,1,54.60232350312779,0.11055495103373232,-49.0
1,1905.0,2058.0,abbasid_dynasty,malians,High View,0,56.0655737704918,0.021980413492927096,-153.0
1,2052.0,1829.0,zhu_xis_legacy,chinese,Carmel,1,55.35976505139501,0.06289445048966268,223.0
1,2168.0,2030.0,ayyubids,knights_templar,Enlightened Horizon,0,53.29373650107991,0.19031556039173014,138.0
1,2040.0,2161.0,knights_templar,ayyubids,Enlightened Horizon,0,46.70626349892009,0.19031556039173014,-121.0
1,2019.0,2133.0,japanese,byzantines,Lipany,1,56.32911392405063,0.14352557127312296,-114.0
1,1997.0,2137.0,french,zhu_xis_legacy,Relic River,1,50.25094102885822,0.16224156692056582,-140.0
1,1904.0,1985.0,byzantines,malians,Dry Arabia,0,51.48861646234676,0.05092491838955386,-81.0
1,1981.0,1669.0,delhi_sultanate,byzantines,Dry Arabia,1,53.55029585798817,0.06235038084874864,312.0
1,1981.0,1330.0,house_of_lancaster,holy_roman_empire,Gorge,1,53.22847682119205,0.5145810663764961,651.0
1,1958.0,2130.0,mongols,house_of_lancaster,Cliffside,1,40.6402226861517,0.3015233949945593,-172.0
1,1948.0,1818.0,house_of_lancaster,order_of_the_dragon,Dry Arabia,1,44.4702842377261,0.4099020674646355,130.0
1,1937.0,1829.0,house_of_lancaster,holy_roman_empire,Gorge,1,53.22847682119205,0.5145810663764961,108.0
1,1841.0,1925.0,knights_templar,house_of_lancaster,Dry Arabia,0,50.58646292908641,1.0,-84.0
1,1854.0,1912.0,order_of_the_dragon,house_of_lancaster,Dry Arabia,0,55.5297157622739,0.4099020674646355,-58.0
1,1868.0,1898.0,byzantines,japanese,Relic River,0,43.60056258790436,0.14352557127312296,-30.0
1,1882.0,1884.0,ottomans,holy_roman_empire,Gorge,1,47.43436754176611,0.17116430903155605,-2.0
1,1872.0,1752.0,house_of_lancaster,ottomans,Carmel,1,56.11594202898551,0.1764961915125136,120.0
1,2125.0,1635.0,abbasid_dynasty,knights_templar,Carmel,1,43.43996291145109,0.2235038084874864,490.0
1,1925.0,2120.0,french,knights_templar,Four Lakes,0,48.59163987138264,0.8348204570184984,-195.0
1,2041.0,2111.0,delhi_sultanate,byzantines,Dry Arabia,0,53.55029585798817,0.06235038084874864,-70.0
1,2054.0,2101.0,delhi_sultanate,malians,High View,0,55.15463917525773,0.031011969532100107,-47.0
1,2085.0,2103.0,ayyubids,delhi_sultanate,Dry Arabia,1,43.25842696629213,0.027529923830250273,-18.0
1,2067.0,2116.0,japanese,delhi_sultanate,Gorge,1,54.60232350312779,0.11055495103373232,-49.0
1,1905.0,2058.0,abbasid_dynasty,malians,High View,0,56.0655737704918,0.021980413492927096,-153.0
1,2052.0,1829.0,zhu_xis_legacy,chinese,Carmel,1,55.35976505139501,0.06289445048966268,223.0
1,2168.0,2030.0,ayyubids,knights_templar,Enlightened Horizon,0,53.29373650107991,0.19031556039173014,138.0
1,2040.0,2161.0,knights_templar,ayyubids,Enlightened Horizon,0,46.70626349892009,0.19031556039173014,-121.0
1,2019.0,2133.0,japanese,byzantines,Lipany,1,56.32911392405063,0.14352557127312296,-114.0
1,1997.0,2137.0,french,zhu_xis_legacy,Relic River,1,50.25094102885822,0.16224156692056582,-140.0
1,1904.0,1985.0,byzantines,malians,Dry Arabia,0,51.48861646234676,0.05092491838955386,-81.0
1,1981.0,1669.0,delhi_sultanate,byzantines,Dry Arabia,1,53.55029585798817,0.06235038084874864,312.0
1,1981.0,1330.0,house_of_lancaster,holy_roman_empire,Gorge,1,53.22847682119205,0.5145810663764961,651.0
1,1958.0,2130.0,mongols,house_of_lancaster,Cliffside,1,40.6402226861517,0.3015233949945593,-172.0
1,1948.0,1818.0,house_of_lancaster,order_of_the_dragon,Dry Arabia,1,44.4702842377261,0.4099020674646355,130.0
1,1937.0,1829.0,house_of_lancaster,holy_roman_empire,Gorge,1,53.22847682119205,0.5145810663764961,108.0
1,1841.0,1925.0,knights_templar,house_of_lancaster,Dry Arabia,0,50.58646292908641,1.0,-84.0
1,1854.0,1912.0,order_of_the_dragon,house_of_lancaster,Dry Arabia,0,55.5297157622739,0.4099020674646355,-58.0
1,1868.0,1898.0,byzantines,japanese,Relic River,0,43.60056258790436,0.14352557127312296,-30.0
1,1882.0,1884.0,ottomans,holy_roman_empire,Gorge,1,47.43436754176611,0.17116430903155605,-2.0
1,1872.0,1752.0,house_of_lancaster,ottomans,Carmel,1,56.11594202898551,0.1764961915125136,120.0
1,1872.0,2148.0,holy_roman_empire,rus,Carmel,0,50.42056074766355,0.22165397170837867,-276.0
1,1877.0,2144.0,holy_roman_empire,order_of_the_dragon,High View,0,39.76093111041208,0.33471164309031554,-267.0
1,1901.0,2140.0,order_of_the_dragon,japanese,Sunkenlands,0,55.94830862789814,0.2750816104461371,-239.0
1,2134.0,1970.0,delhi_sultanate,order_of_the_dragon,Gorge,1,41.97292069632495,0.10130576713819368,164.0
1,2134.0,1540.0,french,house_of_lancaster,Carmel,1,42.99302473050095,0.5035908596300327,594.0
1,2133.0,1647.0,french,english,Four Lakes,1,53.6889332003988,0.6436343852013058,486.0
1,2133.0,1491.0,japanese,french,Carmel,1,50.2234993614304,0.3295973884657236,642.0
1,2131.0,1717.0,french,knights_templar,Dry Arabia,1,48.59163987138264,0.8348204570184984,414.0
1,2141.0,2190.0,zhu_xis_legacy,zhu_xis_legacy,Dry Arabia,0,50.0,0.031556039173014146,-49.0
1,2141.0,1581.0,byzantines,abbasid_dynasty,Lipany,1,51.6728624535316,0.04733405875952122,560.0
1,2140.0,1596.0,byzantines,french,High View,1,45.21785334750265,0.19357997823721437,544.0
1,1969.0,2134.0,zhu_xis_legacy,malians,Himeyama,0,46.38403990024938,0.03242655059847661,-165.0
1,2092.0,2124.0,house_of_lancaster,byzantines,Cliffside,0,53.17496573777981,0.22698585418933623,-32.0
1,2051.0,2115.0,mongols,japanese,Himeyama,0,51.20967741935484,0.20467899891186073,-64.0
1,2111.0,1866.0,mongols,japanese,Himeyama,1,51.20967741935484,0.20467899891186073,245.0
1,1951.0,2104.0,delhi_sultanate,zhu_xis_legacy,Carmel,0,51.39146567717997,0.04744287268770402,-153.0
1,2093.0,2000.0,mongols,byzantines,Carmel,1,55.36205316223648,0.1075081610446137,93.0
1,1712.0,2090.0,rus,zhu_xis_legacy,Carmel,0,46.61354581673307,0.07072905331882481,-378.0
1,2101.0,2124.0,house_of_lancaster,ayyubids,High View,0,55.31914893617022,0.10642002176278563,-23.0
1,1847.0,2095.0,order_of_the_dragon,malians,High View,0,54.3558282208589,0.07747551686615888,-248.0
1,2091.0,1794.0,french,house_of_lancaster,High View,1,42.99302473050095,0.5035908596300327,297.0
1,2087.0,1782.0,japanese,delhi_sultanate,Dry Arabia,1,54.60232350312779,0.11055495103373232,305.0
1,1935.0,2078.0,byzantines,malians,Cliffside,0,51.48861646234676,0.05092491838955386,-143.0
1,1872.0,2148.0,holy_roman_empire,rus,Carmel,0,50.42056074766355,0.22165397170837867,-276.0
1,1877.0,2144.0,holy_roman_empire,order_of_the_dragon,High View,0,39.76093111041208,0.33471164309031554,-267.0
1,1901.0,2140.0,order_of_the_dragon,japanese,Sunkenlands,0,55.94830862789814,0.2750816104461371,-239.0
1,2134.0,1970.0,delhi_sultanate,order_of_the_dragon,Gorge,1,41.97292069632495,0.10130576713819368,164.0
1,2134.0,1540.0,french,house_of_lancaster,Carmel,1,42.99302473050095,0.5035908596300327,594.0
1,2133.0,1647.0,french,english,Four Lakes,1,53.6889332003988,0.6436343852013058,486.0
1,2133.0,1491.0,japanese,french,Carmel,1,50.2234993614304,0.3295973884657236,642.0
1,2131.0,1717.0,french,knights_templar,Dry Arabia,1,48.59163987138264,0.8348204570184984,414.0
1,2141.0,2190.0,zhu_xis_legacy,zhu_xis_legacy,Dry Arabia,0,50.0,0.031556039173014146,-49.0
1,2141.0,1581.0,byzantines,abbasid_dynasty,Lipany,1,51.6728624535316,0.04733405875952122,560.0
1,2140.0,1596.0,byzantines,french,High View,1,45.21785334750265,0.19357997823721437,544.0
1,1969.0,2134.0,zhu_xis_legacy,malians,Himeyama,0,46.38403990024938,0.03242655059847661,-165.0
1,2092.0,2124.0,house_of_lancaster,byzantines,Cliffside,0,53.17496573777981,0.22698585418933623,-32.0
1,2051.0,2115.0,mongols,japanese,Himeyama,0,51.20967741935484,0.20467899891186073,-64.0
1,2111.0,1866.0,mongols,japanese,Himeyama,1,51.20967741935484,0.20467899891186073,245.0
1,1951.0,2104.0,delhi_sultanate,zhu_xis_legacy,Carmel,0,51.39146567717997,0.04744287268770402,-153.0
1,2093.0,2000.0,mongols,byzantines,Carmel,1,55.36205316223648,0.1075081610446137,93.0
1,1712.0,2090.0,rus,zhu_xis_legacy,Carmel,0,46.61354581673307,0.07072905331882481,-378.0
1,2101.0,2124.0,house_of_lancaster,ayyubids,High View,0,55.31914893617022,0.10642002176278563,-23.0
1,1847.0,2095.0,order_of_the_dragon,malians,High View,0,54.3558282208589,0.07747551686615888,-248.0
1,2091.0,1794.0,french,house_of_lancaster,High View,1,42.99302473050095,0.5035908596300327,297.0
1,2087.0,1782.0,japanese,delhi_sultanate,Dry Arabia,1,54.60232350312779,0.11055495103373232,305.0
1,1935.0,2078.0,byzantines,malians,Cliffside,0,51.48861646234676,0.05092491838955386,-143.0
1,2191.0,2237.0,knights_templar,house_of_lancaster,Enlightened Horizon,0,50.58646292908641,1.0,-46.0
1,2202.0,2226.0,french,ayyubids,Carmel,0,44.64692482915718,0.08433079434167573,-24.0
1,2213.0,2214.0,house_of_lancaster,delhi_sultanate,Gorge,0,51.84513006654567,0.16866158868335146,-1.0
1,2059.0,2244.0,abbasid_dynasty,japanese,Gorge,0,46.12868047982552,0.08857453754080523,-185.0
1,2008.0,2240.0,delhi_sultanate,ayyubids,Himeyama,0,56.74157303370787,0.027529923830250273,-232.0
1,2019.0,2235.0,abbasid_dynasty,japanese,Himeyama,0,46.12868047982552,0.08857453754080523,-216.0
1,2037.0,2230.0,rus,chinese,High View,0,52.82583621683968,0.08313384113166486,-193.0
1,1765.0,2229.0,knights_templar,order_of_the_dragon,Gorge,0,47.37900108241843,0.6924918389553862,-464.0
1,2259.0,2216.0,ayyubids,delhi_sultanate,Cliffside,0,43.25842696629213,0.027529923830250273,43.0
1,2248.0,2227.0,mongols,french,High View,1,55.48159749412686,0.2667029379760609,21.0
1,2032.0,2221.0,chinese,holy_roman_empire,Dry Arabia,0,46.10350981558596,0.17170837867247007,-189.0
1,1620.0,2221.0,house_of_lancaster,byzantines,Gorge,0,53.17496573777981,0.22698585418933623,-601.0
1,2063.0,2214.0,knights_templar,knights_templar,Lakeside,0,50.0,0.8747551686615886,-151.0
1,2073.0,2207.0,mongols,malians,Carmel,0,45.80369843527738,0.06528835690968444,-134.0
1,2193.0,2252.0,jeanne_darc,order_of_the_dragon,Enlightened Horizon,1,41.93877551020408,0.09542981501632208,-59.0
1,1865.0,2190.0,chinese,byzantines,Gorge,0,45.70673712021136,0.07116430903155604,-325.0
1,2186.0,1915.0,mongols,knights_templar,High View,1,48.15346737792368,0.5191512513601741,271.0
1,2186.0,1636.0,ottomans,french,Cliffside,1,54.4481981981982,0.1820457018498368,550.0
1,2185.0,1714.0,delhi_sultanate,knights_templar,Carmel,1,50.96963044273692,0.28618063112078346,471.0
1,2185.0,1640.0,rus,knights_templar,High View,1,46.41855722661229,0.41566920565832427,545.0
1,2182.0,1848.0,french,knights_templar,Carmel,1,48.59163987138264,0.8348204570184984,334.0
1,2028.0,2175.0,knights_templar,house_of_lancaster,Gorge,0,50.58646292908641,1.0,-147.0
1,2038.0,2168.0,knights_templar,knights_templar,High View,0,50.0,0.8747551686615886,-130.0
1,2156.0,2168.0,ottomans,knights_templar,Carmel,1,46.48817802503477,0.3017410228509249,-12.0
1,2152.0,1900.0,malians,knights_templar,Cliffside,1,45.82593250444049,0.2338411316648531,252.0
1,2160.0,2262.0,mongols,byzantines,Lipany,0,55.36205316223648,0.1075081610446137,-102.0
1,2021.0,2153.0,mongols,rus,Cliffside,0,49.16158536585366,0.13155603917301414,-132.0
1,2153.0,1438.0,holy_roman_empire,order_of_the_dragon,Lakeside,1,39.76093111041208,0.33471164309031554,715.0
1,1939.0,2148.0,malians,malians,Cliffside,0,50.0,0.005767138193688792,-209.0
1,2147.0,1646.0,jeanne_darc,english,Himeyama,1,54.92957746478874,0.14330794341675734,501.0
1,1940.0,2142.0,ottomans,delhi_sultanate,Lipany,0,51.80265654648957,0.04613710554951034,-202.0
1,1999.0,2135.0,byzantines,byzantines,Cliffside,0,50.0,0.03764961915125136,-136.0
1,2135.0,1530.0,jeanne_darc,delhi_sultanate,Cliffside,1,53.65168539325843,0.027529923830250273,605.0
1,2042.0,2126.0,jeanne_darc,japanese,Lakeside,0,49.64285714285715,0.08019586507072905,-84.0
1,1873.0,2122.0,malians,delhi_sultanate,Himeyama,0,44.84536082474227,0.031011969532100107,-249.0
1,1972.0,2115.0,zhu_xis_legacy,order_of_the_dragon,Archipelago,0,46.911866759195,0.1455930359085963,-143.0
1,1966.0,2108.0,byzantines,rus,Lipany,0,57.4642126789366,0.09521218715995647,-142.0
1,1943.0,2125.0,holy_roman_empire,french,Cliffside,1,47.80401677333922,0.48182807399347116,-182.0
1,2124.0,1626.0,order_of_the_dragon,zhu_xis_legacy,Archipelago,1,53.088133240805,0.1455930359085963,498.0
1,1979.0,2117.0,delhi_sultanate,malians,Prairie,0,55.15463917525773,0.031011969532100107,-138.0
1,2027.0,2108.0,rus,french,Himeyama,0,50.95749649696403,0.2217627856365615,-81.0
1,1943.0,2125.0,delhi_sultanate,jeanne_darc,Dry Arabia,1,46.34831460674157,0.027529923830250273,-182.0
1,2123.0,1753.0,zhu_xis_legacy,abbasid_dynasty,Lipany,1,55.75221238938053,0.037976060935799784,370.0
1,2087.0,2136.0,french,delhi_sultanate,Gorge,1,53.0812324929972,0.1441784548422198,-49.0
1,1964.0,2153.0,japanese,chinese,Cliffside,1,59.82142857142857,0.135038084874864,-189.0
1,2147.0,1988.0,malians,mongols,Prairie,1,54.19630156472262,0.06528835690968444,159.0
1,1934.0,2165.0,order_of_the_dragon,ayyubids,Lipany,1,54.73684210526316,0.07149075081610447,-231.0
1,2165.0,1449.0,french,rus,Dry Arabia,1,49.04250350303597,0.2217627856365615,716.0
1,1928.0,2161.0,byzantines,chinese,Cliffside,0,54.29326287978864,0.07116430903155604,-233.0
1,2159.0,1772.0,chinese,malians,Dry Arabia,1,48.8421052631579,0.04047878128400435,387.0
1,2191.0,2237.0,knights_templar,house_of_lancaster,Enlightened Horizon,0,50.58646292908641,1.0,-46.0
1,2202.0,2226.0,french,ayyubids,Carmel,0,44.64692482915718,0.08433079434167573,-24.0
1,2213.0,2214.0,house_of_lancaster,delhi_sultanate,Gorge,0,51.84513006654567,0.16866158868335146,-1.0
1,2059.0,2244.0,abbasid_dynasty,japanese,Gorge,0,46.12868047982552,0.08857453754080523,-185.0
1,2008.0,2240.0,delhi_sultanate,ayyubids,Himeyama,0,56.74157303370787,0.027529923830250273,-232.0
1,2019.0,2235.0,abbasid_dynasty,japanese,Himeyama,0,46.12868047982552,0.08857453754080523,-216.0
1,2037.0,2230.0,rus,chinese,High View,0,52.82583621683968,0.08313384113166486,-193.0
1,1765.0,2229.0,knights_templar,order_of_the_dragon,Gorge,0,47.37900108241843,0.6924918389553862,-464.0
1,2259.0,2216.0,ayyubids,delhi_sultanate,Cliffside,0,43.25842696629213,0.027529923830250273,43.0
1,2248.0,2227.0,mongols,french,High View,1,55.48159749412686,0.2667029379760609,21.0
1,2032.0,2221.0,chinese,holy_roman_empire,Dry Arabia,0,46.10350981558596,0.17170837867247007,-189.0
1,1620.0,2221.0,house_of_lancaster,byzantines,Gorge,0,53.17496573777981,0.22698585418933623,-601.0
1,2063.0,2214.0,knights_templar,knights_templar,Lakeside,0,50.0,0.8747551686615886,-151.0
1,2073.0,2207.0,mongols,malians,Carmel,0,45.80369843527738,0.06528835690968444,-134.0
